email_id,email_type,campaign_id,word_count,total_links,total_images,email_status,customer_id
EMA00086665482080,soft,13,550,14,8,0,16816
EMA00086665861750,soft,17,827,11,0,1,12270
EMA00086665950210,soft,7,760,16,11,0,21031
EMA00086665953260,soft,17,1038,4,1,0,20847
EMA00086665959750,soft,10,542,6,2,0,34657
EMA00086666011350,soft,12,904,7,0,0,15795
EMA00086666031900,soft,17,771,41,31,0,18666
EMA00086666080210,soft,19,1038,10,0,0,33268
EMA00086666136960,soft,19,673,4,1,0,38319
EMA00086666144410,soft,20,904,21,14,0,35556
EMA00086666161410,soft,12,578,4,0,0,33497
EMA00086666192190,soft,13,744,19,7,1,26721
EMA00086666406550,aggressive,12,812,11,0,0,28006
EMA00086666424710,soft,17,416,21,15,0,19894
EMA00086666504110,soft,2,462,6,0,0,24418
EMA00086666601120,soft,4,1173,16,13,0,27237
EMA00086666906590,soft,16,855,2,0,0,15826
EMA00086666924730,soft,20,812,6,0,0,39381
EMA00086666967620,soft,10,311,26,21,0,10065
EMA00086667176770,aggressive,15,827,6,3,0,16712
EMA00086667189850,soft,19,841,11,9,0,29762
EMA00086667210900,soft,15,967,5,0,0,38025
EMA00086667234550,soft,14,577,4,0,1,16842
EMA00086667297200,aggressive,4,605,6,5,2,35479
EMA00086667430190,soft,1,521,21,17,0,36688
EMA00086667529370,soft,6,733,6,0,2,26300
EMA00086667622950,soft,1,722,18,13,1,24044
EMA00086667644130,soft,9,796,21,4,0,39081
EMA00086667666620,soft,17,934,6,0,0,19755
EMA00086667735340,aggressive,16,770,11,8,0,34645
EMA00086667815050,aggressive,5,314,14,11,0,31425
EMA00086667916290,soft,10,678,1,0,1,10782
EMA00086667929750,soft,19,220,0,0,0,13057
EMA00086668104000,aggressive,13,1140,11,0,0,30031
EMA00086668153950,aggressive,2,1203,9,0,0,33895
EMA00086668156100,soft,17,954,11,0,1,15461
EMA00086668195030,soft,18,352,21,12,0,11571
EMA00086668244960,soft,15,912,7,6,0,30848
EMA00086668296800,soft,20,855,11,0,0,36592
EMA00086668410910,soft,12,934,16,7,0,39207
EMA00086668453890,aggressive,7,1271,7,4,0,26856
EMA00086668662210,soft,16,116,14,6,0,36212
EMA00086668781210,soft,7,605,14,3,0,21328
EMA00086668793370,aggressive,2,922,4,0,0,31279
EMA00086668941600,soft,15,1173,4,0,0,39810
EMA00086669033860,soft,19,462,11,8,0,15304
EMA00086669100140,soft,20,840,8,0,0,14415
EMA00086669145440,soft,15,550,11,4,0,30613
EMA00086669196850,aggressive,5,1060,6,0,0,26719
EMA00086669258960,soft,21,416,11,8,0,26237
EMA00086669279030,aggressive,5,424,14,10,0,28729
EMA00086669409710,aggressive,1,737,8,7,0,30667
EMA00086669456550,soft,17,190,4,0,0,23286
EMA00086669662740,soft,10,694,4,0,1,17056
EMA00086669902420,aggressive,1,892,11,0,0,21692
EMA00086669950280,soft,9,560,6,2,0,15576
EMA00086670215020,soft,20,684,1,0,1,11703
EMA00086670315470,aggressive,13,366,0,0,1,10069
EMA00086670360650,soft,19,484,11,0,0,24992
EMA00086670405060,aggressive,17,339,8,0,2,12245
EMA00086670412120,soft,19,902,6,4,0,35781
EMA00086670616880,soft,10,251,9,0,1,10069
EMA00086670708920,aggressive,6,713,11,10,0,35396
EMA00086670809890,aggressive,22,757,36,25,0,10837
EMA00086670861820,soft,22,542,8,0,2,11537
EMA00086671203900,aggressive,21,416,11,0,0,19283
EMA00086671252680,aggressive,16,751,31,21,0,23081
EMA00086671257860,aggressive,20,868,11,0,0,18817
EMA00086671473610,soft,12,416,1,0,1,16927
EMA00086671493690,soft,18,424,4,0,0,12980
EMA00086671508460,aggressive,15,904,4,0,0,30082
EMA00086671541070,soft,4,311,6,0,0,32240
EMA00086671551540,soft,6,416,14,13,1,31280
EMA00086671650600,soft,3,789,11,0,0,36917
EMA00086671694770,soft,19,653,31,16,0,37624
EMA00086671695410,soft,16,1103,11,0,1,10499
EMA00086671786020,soft,4,1014,11,8,0,38652
EMA00086672091090,aggressive,17,721,4,0,0,37056
EMA00086672111870,aggressive,13,842,4,0,0,32495
EMA00086672159530,aggressive,5,1038,6,1,0,39839
EMA00086672278270,soft,14,684,6,0,0,32170
EMA00086672367360,soft,12,840,5,1,0,11059
EMA00086672834230,soft,17,366,21,17,1,30712
EMA00086672872880,soft,8,577,16,9,0,12500
EMA00086672927610,soft,13,366,4,0,2,32604
EMA00086672980940,aggressive,22,855,11,10,0,17647
EMA00086673039960,soft,16,550,11,0,0,19049
EMA00086673164670,aggressive,4,868,6,0,0,29084
EMA00086673185230,soft,1,311,1,0,1,39303
EMA00086673321520,soft,5,768,11,0,0,24342
EMA00086673325570,aggressive,17,796,6,0,0,34563
EMA00086673782790,soft,8,1310,9,0,0,32172
EMA00086673892780,soft,6,419,6,0,0,38896
EMA00086673892910,aggressive,22,855,0,0,0,35451
EMA00086673950040,soft,16,841,21,11,0,33405
EMA00086673990060,soft,20,1157,16,10,0,12597
EMA00086674029290,soft,1,490,11,10,0,35241
EMA00086674079430,soft,19,771,4,0,0,31094
EMA00086674112520,soft,6,490,31,23,0,37410
EMA00086674546850,soft,19,550,21,2,0,18416
EMA00086674560090,soft,9,484,11,0,0,31146
EMA00086674650590,soft,5,1216,4,0,0,17647
EMA00086674700160,soft,5,806,11,10,1,15198
EMA00086674831010,soft,17,1315,14,1,0,37713
EMA00086674958550,aggressive,16,1241,4,3,0,21409
EMA00086674977580,aggressive,17,1173,8,5,1,39424
EMA00086674983200,soft,20,593,18,12,0,16955
EMA00086675031010,soft,8,152,5,0,1,15457
EMA00086675039200,soft,5,827,16,6,0,29549
EMA00086675179350,soft,6,116,3,0,1,39424
EMA00086675187330,soft,12,542,4,0,0,22745
EMA00086675299970,soft,7,623,31,14,1,34094
EMA00086675355250,soft,16,721,11,10,2,37713
EMA00086675440330,soft,16,636,6,0,0,13084
EMA00086675454120,aggressive,7,902,4,0,0,24963
EMA00086675751550,soft,9,873,14,4,0,15734
EMA00086675838850,soft,1,673,4,0,0,35732
EMA00086675846910,aggressive,21,1014,6,0,0,13936
EMA00086675877310,aggressive,2,653,6,5,0,19987
EMA00086675995840,soft,4,988,9,7,0,12045
EMA00086676002530,soft,13,608,11,0,0,11775
EMA00086676006200,soft,22,458,16,13,0,21933
EMA00086676127200,aggressive,18,757,5,1,0,14497
EMA00086676239920,soft,7,623,19,10,0,23656
EMA00086676583210,soft,20,741,6,1,0,22542
EMA00086676645860,soft,8,733,16,14,0,38798
EMA00086676699760,soft,12,1216,14,6,0,13963
EMA00086676988190,soft,18,760,5,0,0,21476
EMA00086677131640,soft,6,577,8,0,0,18348
EMA00086677136740,soft,13,519,8,0,0,28762
EMA00086677227930,soft,17,778,21,17,0,35612
EMA00086677346640,soft,9,524,6,0,0,29526
EMA00086677553460,soft,2,560,8,0,0,29623
EMA00086677598300,soft,22,653,5,2,1,35445
EMA00086677782350,soft,15,741,11,10,0,30589
EMA00086677893920,soft,3,733,21,6,1,28935
EMA00086677920590,soft,20,1038,14,13,0,17291
EMA00086677989720,aggressive,21,1140,6,0,0,18138
EMA00086677999680,aggressive,16,827,21,14,0,35948
EMA00086678117920,aggressive,5,946,6,0,0,15383
EMA00086678223220,soft,4,649,4,0,0,24976
EMA00086678265590,soft,21,1014,6,0,0,35033
EMA00086678286190,aggressive,18,1122,0,3,0,21692
EMA00086678299340,soft,3,424,14,1,1,20496
EMA00086678337170,soft,20,524,26,25,0,12146
EMA00086678421760,aggressive,3,560,0,0,1,18455
EMA00086678510130,aggressive,4,636,16,2,0,11410
EMA00086678588890,soft,2,194,6,0,1,31405
EMA00086678614450,aggressive,17,713,8,5,1,34570
EMA00086678669760,aggressive,8,966,14,6,0,32919
EMA00086678727140,aggressive,21,1103,11,0,1,13419
EMA00086678797540,soft,18,577,3,0,0,36591
EMA00086678876720,soft,2,939,14,2,0,32982
EMA00086678888110,aggressive,2,578,26,19,0,27998
EMA00086678913330,soft,15,1216,14,6,0,14415
EMA00086678921200,soft,11,458,4,0,0,20176
EMA00086678955690,aggressive,18,904,7,0,0,12528
EMA00086679005140,aggressive,12,593,11,7,0,11857
EMA00086679199290,soft,22,880,18,12,0,37399
EMA00086679258910,soft,11,760,4,0,0,39278
EMA00086679307080,aggressive,11,946,4,2,0,24231
EMA00086679344860,soft,22,484,5,0,0,23873
EMA00086679813880,soft,10,733,8,0,0,27106
EMA00086680045290,soft,18,704,14,0,0,26974
EMA00086680109230,soft,1,806,11,5,0,10676
EMA00086680121800,aggressive,16,988,2,0,0,38407
EMA00086680167670,aggressive,11,610,9,0,0,28858
EMA00086680191680,aggressive,22,484,6,0,0,38896
EMA00086680223730,aggressive,11,704,8,0,0,15502
EMA00086680275970,soft,8,733,3,0,0,24866
EMA00086680304530,aggressive,13,577,11,5,0,22699
EMA00086680325790,soft,11,789,6,5,0,23619
EMA00086680382450,soft,10,757,6,0,0,28641
EMA00086680498570,soft,16,1060,11,8,1,33069
EMA00086680575700,soft,9,704,26,9,0,12692
EMA00086680576070,aggressive,3,275,11,1,0,18084
EMA00086680670590,aggressive,4,806,16,5,0,23930
EMA00086680773090,soft,1,737,13,7,0,20628
EMA00086680788190,soft,8,490,11,1,0,17731
EMA00086680795710,soft,14,1061,14,10,0,25784
EMA00086680825390,soft,7,311,16,0,0,16890
EMA00086680827800,soft,17,631,5,0,0,11943
EMA00086680859620,soft,20,1173,7,0,0,36359
EMA00086680960310,soft,18,873,11,0,0,39805
EMA00086680969530,soft,9,636,21,10,2,20404
EMA00086681032790,aggressive,7,233,6,0,0,32484
EMA00086681097800,soft,22,251,19,4,0,30809
EMA00086681189630,soft,12,840,9,8,0,33616
EMA00086681310550,soft,21,678,9,0,0,29920
EMA00086681386280,soft,3,770,21,15,0,36062
EMA00086681492960,soft,10,841,0,18,0,25167
EMA00086681657020,soft,8,605,11,7,0,18834
EMA00086681716050,soft,7,187,14,0,1,12523
EMA00086681796610,aggressive,19,741,0,0,0,22858
EMA00086682017030,aggressive,16,684,8,0,0,31728
EMA00086682139350,soft,15,630,11,0,1,11410
EMA00086682191570,soft,11,1082,13,3,0,35249
EMA00086682226970,aggressive,13,40,5,4,0,32892
EMA00086682260470,soft,2,737,13,9,0,39090
EMA00086682322840,soft,9,704,11,4,0,20797
EMA00086682325740,soft,10,1122,0,23,2,21550
EMA00086682356490,soft,7,1189,9,0,0,39823
EMA00086682388760,aggressive,18,578,4,2,0,28140
EMA00086682459060,soft,1,282,9,0,1,29060
EMA00086682558310,soft,22,827,6,0,0,37281
EMA00086682606680,aggressive,16,778,0,0,0,15185
EMA00086682887640,soft,21,623,6,0,1,17518
EMA00086682901590,soft,1,416,19,13,0,27339
EMA00086682940220,soft,19,251,11,1,1,38698
EMA00086683139000,soft,21,1014,16,0,0,34904
EMA00086683218240,soft,13,880,26,16,0,22132
EMA00086683245210,soft,4,988,11,0,0,16324
EMA00086683253450,soft,12,902,14,0,0,30568
EMA00086683318120,aggressive,1,700,4,0,0,14173
EMA00086683357860,soft,18,730,7,0,0,15378
EMA00086683457540,aggressive,9,440,11,9,0,12418
EMA00086683519860,soft,15,190,8,0,0,21797
EMA00086683669950,soft,11,524,5,0,0,21743
EMA00086684014560,soft,21,484,10,0,0,39128
EMA00086684057450,soft,6,771,7,4,0,15661
EMA00086684082710,soft,12,578,11,0,0,23126
EMA00086684122180,aggressive,10,796,6,1,0,17784
EMA00086684182790,soft,16,912,11,2,0,14874
EMA00086684424000,soft,10,806,4,0,0,27247
EMA00086684436580,aggressive,19,577,10,0,1,26780
EMA00086684503520,soft,9,608,11,6,0,29552
EMA00086684600620,soft,14,593,14,8,0,36537
EMA00086684783000,aggressive,6,744,0,0,0,10115
EMA00086684846400,aggressive,9,339,2,0,0,36190
EMA00086685005860,soft,1,933,6,5,0,21922
EMA00086685010810,soft,11,490,11,6,0,14902
EMA00086685053430,aggressive,5,700,14,4,0,26708
EMA00086685270480,soft,3,593,16,13,0,37262
EMA00086685280090,aggressive,13,1316,4,2,0,36537
EMA00086685296650,soft,13,760,11,0,0,37513
EMA00086685613150,aggressive,14,721,1,0,1,24044
EMA00086685732770,soft,7,220,6,0,1,23049
EMA00086685741770,aggressive,11,520,11,0,0,37103
EMA00086685902850,aggressive,20,902,4,0,0,31855
EMA00086685916760,soft,17,1102,26,21,0,12850
EMA00086686019180,aggressive,2,931,9,0,0,27928
EMA00086686045010,soft,8,392,11,7,1,30517
EMA00086686122820,aggressive,12,966,14,0,0,12248
EMA00086686252690,aggressive,3,700,8,4,0,21853
EMA00086686374460,aggressive,22,605,8,0,0,33529
EMA00086686403190,aggressive,2,827,14,13,0,19545
EMA00086686425510,soft,10,733,6,0,0,35556
EMA00086686451870,aggressive,1,577,6,0,0,16483
EMA00086686538410,soft,1,40,11,1,0,18222
EMA00086686804910,soft,22,542,14,12,0,33149
EMA00086686990990,soft,21,1203,6,0,0,14635
EMA00086686997090,soft,5,662,21,4,0,22116
EMA00086687000230,soft,15,892,14,0,0,38880
EMA00086687200980,soft,19,490,4,0,0,34953
EMA00086687245100,soft,21,962,11,0,0,14921
EMA00086687275950,aggressive,11,722,6,0,0,22242
EMA00086687312480,soft,1,577,11,8,1,35054
EMA00086687462390,soft,11,366,11,6,1,36051
EMA00086687577210,soft,5,392,2,0,0,31263
EMA00086687586070,soft,10,806,6,4,1,17452
EMA00086687593050,soft,18,1103,9,0,0,22430
EMA00086687666600,soft,21,721,11,2,2,16851
EMA00086687820940,soft,10,630,4,0,0,15837
EMA00086687998310,aggressive,17,366,21,7,0,17337
EMA00086688064110,soft,14,840,4,0,0,12269
EMA00086688307040,aggressive,6,1082,14,6,0,37624
EMA00086688533810,aggressive,2,713,9,0,0,22309
EMA00086688572510,soft,4,933,5,1,0,13068
EMA00086688579510,soft,2,673,9,3,0,31041
EMA00086688923810,aggressive,10,892,6,0,0,35090
EMA00086689062410,soft,2,733,14,10,1,38634
EMA00086689176480,soft,6,416,9,0,0,10707
EMA00086689296740,soft,2,933,14,13,1,35288
EMA00086689432490,soft,18,988,4,0,0,32735
EMA00086689471950,soft,8,565,16,0,0,35330
EMA00086689478470,soft,22,1173,16,0,0,30492
EMA00086689651010,soft,9,524,16,4,0,26899
EMA00086689785090,soft,2,1082,6,0,1,20169
EMA00086689799660,soft,5,771,11,10,1,14977
EMA00086689871190,soft,9,1189,4,0,0,31833
EMA00086689874910,soft,3,542,8,0,1,20480
EMA00086690012910,soft,5,812,11,1,0,18570
EMA00086690245600,soft,19,700,8,0,1,35781
EMA00086690460750,soft,16,855,11,0,0,24269
EMA00086690597080,aggressive,10,484,4,0,0,33428
EMA00086690690510,soft,18,1082,5,0,0,13941
EMA00086690739220,soft,17,700,11,5,0,26917
EMA00086691120510,soft,22,812,4,0,0,16150
EMA00086691158880,soft,7,796,6,0,0,25744
EMA00086691188150,soft,9,796,41,29,0,36905
EMA00086691238850,aggressive,8,578,7,0,1,12730
EMA00086691359440,aggressive,13,868,11,9,0,27337
EMA00086691592040,soft,1,760,11,0,0,36592
EMA00086691673180,soft,19,661,8,4,0,30351
EMA00086691720910,soft,8,578,6,0,0,36765
EMA00086692070680,soft,19,840,4,0,0,33529
EMA00086692072390,soft,7,458,11,0,1,39057
EMA00086692220850,aggressive,13,1140,21,18,0,19409
EMA00086692300390,soft,10,366,8,0,0,16899
EMA00086692400940,soft,9,577,9,0,0,30824
EMA00086692402890,aggressive,2,796,9,0,0,29011
EMA00086692499650,aggressive,7,751,16,3,0,28412
EMA00086692502590,soft,21,684,11,0,0,23796
EMA00086692509120,soft,4,982,26,13,0,39310
EMA00086692612690,aggressive,12,931,12,0,0,14282
EMA00086692632900,aggressive,9,116,6,0,1,27745
EMA00086692967080,aggressive,6,694,11,7,0,38084
EMA00086692973320,soft,20,440,0,4,1,34898
EMA00086693141290,soft,17,1310,19,3,0,22540
EMA00086693200650,soft,1,194,8,0,0,32735
EMA00086693214790,soft,15,490,5,0,1,29207
EMA00086693437640,soft,15,721,11,0,1,14762
EMA00086693497470,soft,14,282,8,0,2,17726
EMA00086693551320,aggressive,9,655,16,0,1,33695
EMA00086693570020,soft,8,1122,14,0,1,22996
EMA00086693682030,soft,16,673,8,0,0,18402
EMA00086693682830,soft,6,389,6,0,0,18983
EMA00086693867140,soft,21,610,6,0,2,30595
EMA00086693898790,aggressive,12,922,1,0,1,24843
EMA00086693914640,soft,21,593,11,2,1,29350
EMA00086693943350,aggressive,2,841,6,0,0,27339
EMA00086693977910,aggressive,12,922,9,6,0,13532
EMA00086693984780,soft,10,655,4,0,0,12863
EMA00086694018680,aggressive,6,760,16,5,0,35605
EMA00086694119640,soft,4,796,9,1,0,12044
EMA00086694291320,aggressive,16,1140,3,0,0,12953
EMA00086694324900,soft,13,440,11,9,0,20173
EMA00086694468510,soft,7,560,14,0,0,20119
EMA00086694532280,soft,14,684,8,0,0,32162
EMA00086694630070,soft,10,771,14,3,1,11441
EMA00086694669380,aggressive,18,524,2,0,0,24924
EMA00086694704660,soft,2,577,11,7,0,32486
EMA00086694726280,aggressive,18,1203,19,2,0,14539
EMA00086694776980,aggressive,12,40,4,1,0,20789
EMA00086694853620,soft,21,484,16,13,0,22477
EMA00086694952280,soft,16,314,5,0,0,32870
EMA00086695046640,soft,10,962,6,0,1,12245
EMA00086695088170,soft,9,789,9,0,0,15912
EMA00086695200240,soft,1,339,4,0,0,28415
EMA00086695310460,soft,1,653,28,25,0,34599
EMA00086695405590,soft,12,933,6,0,0,26403
EMA00086695507960,soft,4,484,11,2,0,10213
EMA00086695611010,soft,21,186,4,0,0,24789
EMA00086695690590,soft,11,757,9,3,0,24118
EMA00086695777930,aggressive,4,678,9,1,0,35511
EMA00086695813150,soft,15,962,9,3,0,30960
EMA00086695926810,soft,1,419,0,3,0,34118
EMA00086695981920,soft,8,636,11,0,0,27028
EMA00086695988710,soft,6,366,11,4,0,10052
EMA00086695994190,soft,17,490,4,0,0,33468
EMA00086696024940,soft,10,484,5,3,0,14617
EMA00086696186110,aggressive,1,1061,2,0,0,19400
EMA00086696241590,aggressive,15,1102,6,0,0,10179
EMA00086696257380,soft,15,419,31,17,2,21201
EMA00086696309350,soft,12,630,6,0,0,32561
EMA00086696379720,aggressive,17,653,11,0,1,18834
EMA00086696445960,soft,10,1082,11,4,0,24924
EMA00086696486560,aggressive,5,542,11,3,1,39870
EMA00086696518540,aggressive,20,282,6,0,1,19698
EMA00086696534050,soft,13,1014,18,15,0,16808
EMA00086696540910,aggressive,17,912,16,0,0,21872
EMA00086696557190,soft,5,636,21,12,0,26981
EMA00086696568700,soft,15,521,0,6,0,28226
EMA00086696607180,aggressive,19,504,8,0,0,26183
EMA00086696665320,soft,7,760,6,1,0,27977
EMA00086696925430,soft,9,988,14,9,2,28082
EMA00086696940060,soft,4,519,0,0,0,27633
EMA00086696996770,aggressive,9,912,6,0,0,28041
EMA00086697061580,soft,16,504,7,0,1,19107
EMA00086697187590,soft,6,1103,4,0,0,27964
EMA00086697198800,aggressive,17,560,4,1,0,37554
EMA00086697227860,soft,15,806,8,2,1,10364
EMA00086697240370,soft,7,902,4,2,0,36511
EMA00086697253690,aggressive,8,416,9,0,0,25210
EMA00086697373550,soft,2,366,1,0,2,39076
EMA00086697381720,soft,6,796,6,4,0,24566
EMA00086697449540,soft,7,796,9,0,0,27964
EMA00086697595550,soft,5,655,6,0,0,14135
EMA00086697628870,aggressive,15,352,6,0,0,13484
EMA00086697635410,soft,11,721,11,0,0,32128
EMA00086697640150,soft,13,904,16,1,0,29641
EMA00086697640900,soft,13,722,11,0,0,22496
EMA00086697642880,soft,6,40,11,4,0,25406
EMA00086697694160,aggressive,12,1082,9,2,2,38794
EMA00086697835970,soft,13,220,16,4,1,28550
EMA00086697837450,soft,18,275,8,0,1,26766
EMA00086698003400,aggressive,11,737,26,13,0,37728
EMA00086698027130,aggressive,7,902,9,0,0,14372
EMA00086698092570,soft,13,623,9,4,0,38880
EMA00086698176680,aggressive,16,778,0,0,0,17803
EMA00086698318490,soft,16,649,6,0,0,29772
EMA00086698356800,soft,2,577,21,9,0,22957
EMA00086698413280,soft,17,1103,11,7,0,22496
EMA00086698462780,soft,1,470,8,5,1,22547
EMA00086698519890,aggressive,17,962,7,3,0,37863
EMA00086699020920,aggressive,22,490,6,0,1,27624
EMA00086699045680,aggressive,6,655,11,5,0,21798
EMA00086699260580,aggressive,22,254,5,0,0,23486
EMA00086699327920,aggressive,12,1173,11,0,0,13680
EMA00086699456210,aggressive,1,721,11,8,0,29130
EMA00086699528990,soft,1,366,11,0,0,20001
EMA00086699562600,soft,10,673,11,1,0,27019
EMA00086699677590,soft,3,741,0,4,0,10372
EMA00086699843390,soft,20,593,21,8,0,26671
EMA00086699966680,aggressive,8,99,6,0,0,28226
EMA00086700057120,soft,17,778,3,0,0,17420
EMA00086700186110,soft,5,673,7,0,0,35302
EMA00086700225570,soft,14,1189,11,0,0,26068
EMA00086700273040,soft,20,550,4,0,0,33926
EMA00086700362160,soft,8,1216,9,0,0,17143
EMA00086700391610,aggressive,16,795,8,5,0,14492
EMA00086700421540,soft,4,593,0,0,1,14038
EMA00086700433490,soft,19,366,5,3,0,35331
EMA00086700613390,soft,21,490,11,7,0,38652
EMA00086700724370,aggressive,12,982,0,0,0,27195
EMA00086700742480,aggressive,20,504,14,12,0,31368
EMA00086700791590,aggressive,7,1173,5,1,0,23656
EMA00086700884900,aggressive,4,577,11,1,0,39488
EMA00086700985870,soft,19,678,14,10,1,24960
EMA00086701103400,soft,16,524,11,3,0,34854
EMA00086701124400,soft,8,700,8,0,0,25038
EMA00086701395370,soft,11,521,11,8,0,36911
EMA00086701415520,soft,11,684,11,0,0,32635
EMA00086701460450,aggressive,21,542,16,11,0,30447
EMA00086701507500,soft,16,524,18,3,0,14897
EMA00086701569240,aggressive,19,902,4,0,0,28651
EMA00086701601670,soft,22,565,8,3,0,38203
EMA00086701659720,aggressive,10,282,6,0,0,30853
EMA00086701664840,soft,1,782,16,0,0,37210
EMA00086701680960,soft,5,636,1,0,1,14617
EMA00086701806670,soft,11,311,14,6,1,38634
EMA00086701905830,soft,2,655,5,4,0,19748
EMA00086701945190,soft,13,1229,9,6,0,25495
EMA00086702151640,soft,21,518,16,1,0,14438
EMA00086702170740,soft,12,972,6,0,0,18592
EMA00086702188880,soft,15,873,31,28,0,39646
EMA00086702194790,aggressive,18,873,9,2,1,37330
EMA00086702258070,aggressive,19,673,2,0,0,11441
EMA00086702313130,aggressive,1,1038,8,0,0,23963
EMA00086702371460,soft,2,366,11,0,1,33361
EMA00086702451670,soft,7,962,11,8,0,31146
EMA00086702688530,soft,5,608,11,0,2,25695
EMA00086702706550,soft,18,1140,31,18,0,20069
EMA00086702818970,soft,17,795,31,20,0,31814
EMA00086702820130,soft,6,840,0,0,0,22656
EMA00086702949960,aggressive,7,470,6,0,0,25739
EMA00086703059100,aggressive,7,1216,10,9,0,30559
EMA00086703118330,aggressive,5,608,13,0,0,35289
EMA00086703196840,aggressive,1,868,7,0,0,16956
EMA00086703392940,soft,8,653,8,7,0,14282
EMA00086703599110,aggressive,14,760,18,9,0,38632
EMA00086703655690,soft,22,550,6,0,0,14767
EMA00086703702890,aggressive,10,1140,0,1,0,28136
EMA00086703792110,soft,12,623,11,7,0,37769
EMA00086703835470,aggressive,6,673,11,5,0,32006
EMA00086703838350,soft,5,608,21,7,0,27179
EMA00086703843310,aggressive,10,700,6,2,0,32855
EMA00086703894960,soft,13,962,8,0,1,33079
EMA00086704059690,aggressive,19,1122,10,7,0,16712
EMA00086704062980,aggressive,6,1157,6,1,0,21605
EMA00086704095720,soft,2,311,0,3,0,25744
EMA00086704108120,soft,4,186,4,2,0,23946
EMA00086704172790,aggressive,12,713,9,0,0,25633
EMA00086704254070,soft,22,490,9,0,0,19240
EMA00086704293340,soft,14,721,18,7,0,19287
EMA00086704435570,soft,12,605,16,0,0,31174
EMA00086704563510,aggressive,12,1038,11,0,0,33886
EMA00086704680960,soft,9,1203,6,0,0,38513
EMA00086704721600,soft,21,902,11,0,2,16488
EMA00086704790030,soft,2,187,11,2,1,37444
EMA00086705066130,aggressive,18,987,11,7,0,14556
EMA00086705230910,soft,19,653,6,0,0,32173
EMA00086705531580,soft,11,190,8,0,1,22357
EMA00086705531620,soft,7,282,11,0,0,33889
EMA00086705624610,soft,7,678,11,3,0,31422
EMA00086705884410,soft,20,462,21,19,0,32304
EMA00086706028760,aggressive,16,1082,10,0,0,16120
EMA00086706164340,aggressive,20,694,3,0,2,34981
EMA00086706174590,aggressive,9,778,7,6,0,11320
EMA00086706396630,soft,6,713,14,0,0,38739
EMA00086706506440,soft,14,741,4,0,0,14130
EMA00086706565840,soft,19,521,11,0,0,18128
EMA00086706630300,soft,19,700,16,0,0,38889
EMA00086706676180,soft,17,678,11,0,0,25038
EMA00086706685030,soft,9,840,6,0,0,18980
EMA00086706997510,aggressive,4,524,4,0,1,35432
EMA00086707031690,soft,2,560,14,10,0,32292
EMA00086707111410,aggressive,21,605,11,0,1,38127
EMA00086707122700,aggressive,13,931,4,0,0,12053
EMA00086707609800,soft,3,1061,8,0,0,28020
EMA00086707668270,soft,16,1103,8,2,0,15650
EMA00086707697510,soft,10,962,11,0,0,13255
EMA00086707911110,soft,16,786,6,0,0,12873
EMA00086707925180,soft,5,868,14,7,0,21179
EMA00086707965520,soft,4,760,11,0,0,13403
EMA00086708089080,soft,17,311,6,0,0,25784
EMA00086708133360,soft,4,152,8,0,1,12375
EMA00086708294760,soft,9,700,11,0,0,28763
EMA00086708318580,aggressive,14,186,14,0,0,16890
EMA00086708446860,aggressive,11,40,1,0,1,30205
EMA00086708557380,soft,10,608,16,5,0,32274
EMA00086708683230,soft,9,605,4,3,1,14078
EMA00086708764210,soft,21,366,9,7,1,18495
EMA00086708810700,soft,14,840,6,0,0,17277
EMA00086708853290,aggressive,4,763,8,4,0,16150
EMA00086708995880,soft,2,912,2,0,0,25879
EMA00086709049760,soft,8,1252,14,11,0,16020
EMA00086709106990,soft,15,673,21,17,1,37014
EMA00086709137010,soft,9,694,4,0,0,34437
EMA00086709176540,soft,6,608,8,0,0,11857
EMA00086709334860,aggressive,6,314,0,4,0,27740
EMA00086709355250,soft,16,636,14,0,1,13593
EMA00086709384130,soft,10,922,9,0,0,19824
EMA00086709450480,soft,18,636,11,0,0,31261
EMA00086709462460,aggressive,2,631,7,0,0,20797
EMA00086709709480,aggressive,17,194,6,4,0,27451
EMA00086709825300,soft,7,988,6,4,0,28406
EMA00086709850450,aggressive,3,982,11,0,0,34467
EMA00086709871130,aggressive,15,1103,5,0,0,31820
EMA00086709901260,aggressive,10,1014,11,4,0,29268
EMA00086709907820,soft,5,700,9,1,0,19958
EMA00086709919330,soft,20,1122,16,0,0,22897
EMA00086709969600,soft,9,636,3,0,0,31300
EMA00086710017970,soft,17,366,6,0,0,24789
EMA00086710097490,soft,2,892,9,0,0,39159
EMA00086710110870,soft,20,577,31,22,0,16172
EMA00086710126100,aggressive,15,190,21,4,1,37129
EMA00086710149970,aggressive,2,873,6,0,0,28468
EMA00086710198560,soft,22,339,6,0,1,27304
EMA00086710206460,soft,2,1082,21,12,1,19499
EMA00086710221460,soft,5,988,24,23,0,31938
EMA00086710241160,soft,2,518,4,0,1,22715
EMA00086710264480,aggressive,8,542,14,0,0,37240
EMA00086710322840,soft,18,721,14,0,0,19098
EMA00086710448100,aggressive,9,873,11,0,0,16748
EMA00086710554610,soft,15,550,4,0,0,39676
EMA00086710569020,aggressive,22,1157,6,0,0,28155
EMA00086710604460,soft,2,1173,7,0,0,34942
EMA00086710608270,aggressive,11,773,19,11,0,18892
EMA00086710617750,aggressive,13,988,9,0,1,38762
EMA00086710674850,soft,10,855,11,0,0,39355
EMA00086710791500,soft,18,470,4,0,0,11221
